"STATION","DATE","ADPT","ASLP","ASTP","AWBT","AWND","CDSD","CLDD","DP01","DP05","DP10","DP1X","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","DYFG","DYHF","DYNT","DYSD","DYSN","DYTS","DYXP","DYXT","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HN02","HN03","HN04","HN05","HN06","HN07","HN08","HN09","HN10","HN11","HN12","HN13","HN14","HN15","HTDD","HX01","HX02","HX03","HX04","HX05","HX06","HX07","HX08","HX09","HX10","HX11","HX12","HX13","HX14","HX15","LN01","LN02","LN03","LN04","LN05","LN06","LN07","LN08","LN09","LN10","LN11","LN12","LN13","LN14","LN15","LX01","LX02","LX03","LX04","LX05","LX06","LX07","LX08","LX09","LX10","LX11","LX12","LX13","LX14","LX15","MN01","MN02","MN03","MN04","MN05","MN06","MN07","MN08","MN09","MN10","MN11","MN12","MN13","MN14","MN15","MNPN","MX01","MX02","MX03","MX04","MX05","MX06","MX07","MX08","MX09","MX10","MX11","MX12","MX13","MX14","MX15","MXPN","PRCP","PSUN","RHAV","RHMN","RHMX","SNOW","TAVG","TIME","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USC00118740","1921-10",,,,,,"714.1","1.1","8",,"4","0","0","0","0","2","0","10","0",,,"19211012","19211031","19211031","4","19211007","19211017","0.0","0","0","19.8","26.7",,"199.9",,,,,,,,,,,,,,,,"180.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.6",,,,,"0","12.55",,"18.50","6.60",,,,,,,,,,,,
"USC00118740","1921-11",,,,,,"714.1","0.0","10",,"6","1",,"0","0","11","1","0","0",,,"19211112",,"19211111","1","19211118","19211117","-7.8",,"13","57.2","17.8",,"579.9",,,,,,,,,,,,,,,,"380.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.8",,,,,"18","5.67",,"10.33","1.00",,,,,,,,,,,,
"USC00118740","1921-12",,,,,,"714.1","0.0","7",,"3","0",,"1","0","26","7","0","0",,,"19211221",,"19211217",,"19211223","19211201","-10.6",,"25","22.4","13.9",,"1122.0",,,,,,,,,,,,,,,,"542.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.4",,,,,"28","0.85",,"4.68","-2.99",,,,,,,,,,,,
"USC00118740","1922-01",,,,,,"0.0","0.0","6",,"3","0",,"3","3","30","11","0","0",,,"19220123",,"19220121",,"19220104","19220104","-21.1",,"76","20.6","13.3",,"1758.1",,,,,,,,,,,,,,,,"636.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.3",,,,,"156","-4.39",,"0.95","-9.72",,,,,,,,,,,,
"USC00118740","1922-02",,,,,,"0.0","0.0","8",,"4","0",,"0","0","24","8","0","0",,,"19220216",,"19220226","1","19220221","19220222","-15.6",,"18","19.1","20.6",,"2274.4",,,,,,,,,,,,,,,,"516.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.8",,,,,"23","-0.11",,"4.56","-4.78",,,,,,,,,,,,
"USC00118740","1922-03",,,,,,"0.0","0.0","15",,"10","4",,"1","0","12","1","1","0",,,"19220303",,"19220301","4","19220314","19220323","-8.3",,"86","62.0","21.1",,"2665.3",,,,,,,,,,,,,,,,"390.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212.3",,,,,"86","5.72",,"10.36","1.09",,,,,,,,,,,,
"USC00118740","1922-04",,,,,,"0.3","0.3","14",,"12","3","0","0","0","2","0","6","0",,,"19220401","19220430","19220417","6","19220417","19220417","-1.7","0","0","50.3","23.9",,"2874.4",,,,,,,,,,,,,,,,"209.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194.0",,,,,"0","11.37",,"16.66","6.08",,,,,,,,,,,,
"USC00118740","1922-05",,,,,,"36.4","36.1","13",,"10","1","0","0","0","0","0","27","0",,,"19220501","19220531","19220531","5","19220526","19220511","7.8","0","0","44.7","28.9",,"2905.9",,,,,,,,,,,,,,,,"31.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.9",,,,,"0","18.48",,"23.85","13.12",,,,,,,,,,,,
"USC00118740","1922-06",,,,,,"170.1","133.7","3",,"1","0","0","0","0","0","0","30","3",,,"19220601","19220630","19220630","8","19220613","19220624","10.6","0","0","24.9","35.0",,"2907.6",,,,,,,,,,,,,,,,"1.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.2",,,,,"0","22.74",,"29.00","16.47",,,,,,,,,,,,
"USC00118740","1922-07",,,,,,"324.7","154.6","10",,"3","1","0","0","0","0","0","31","6",,,"19220704","19220731","19220731","2","19220711","19220727","10.0","0","0","28.7","33.9",,"0.8",,,,,,,,,,,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.9",,,,,"0","23.29",,"29.15","17.44",,,,,,,,,,,,
"USC00118740","1922-08",,,,,,"478.9","154.2","6",,"4","1","0","0","0","0","0","31","9",,,"19220826","19220831","19220831","7","19220823","19220817","10.6","0","0","43.2","33.9",,"1.9",,,,,,,,,,,,,,,,"1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.7",,,,,"0","23.27",,"29.70","16.85",,,,,,,,,,,,
"USC00118740","1922-09",,,,,,"580.8","101.9","4",,"2","0","0","0","0","0","0","27","7",,,"19220927","19220930","19220930","1","19220911","19220902","4.4","0","0","9.4","36.7",,"29.4",,,,,,,,,,,,,,,,"27.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.5",,,,,"0","20.81",,"27.83","13.79",,,,,,,,,,,,
"USC00118740","1922-10",,,,,,"609.2","28.4","7",,"5","1","0","0","0","2","0","13","1",,,"19221018","19221031","19221031","2","19221007","19221004","-1.1","0","0","37.6","32.2",,"181.8",,,,,,,,,,,,,,,,"152.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.5",,,,,"0","14.33",,"20.98","7.68",,,,,,,,,,,,
"USC00118740","1922-11",,,,,,"609.2","0.0","10",,"8","0",,"1","0","15","0","0","0",,,"19221125",,"19221127","2","19221112","19221105","-7.8",,"33","18.0","20.0",,"547.9",,,,,,,,,,,,,,,,"366.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.5",,,,,"33","6.13",,"10.50","1.76",,,,,,,,,,,,
"USC00118740","1922-12",,,,,,"609.2","0.0","6",,"4","0",,"1","2","28","11","0","0",,,"19221218",,"19221217","1","19221227","19221208","-21.1",,"51","24.1","15.6",,"1135.1",,,,,,,,,,,,,,,,"587.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.0",,,,,"51","-0.61",,"4.23","-5.45",,,,,,,,,,,,
"USC00118740","1923-01",,,,,,,,"10",,"5","0",,"2","0","25",,,,,,"19230122",,"19230106",,"19230106",,"-7.8",,"89","8.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.0",,,,,"169",,,,"-3.23",,,,,,,,,,,,
"USC00118740","1923-02",,,,,,,"0.0","12",,"2","0","0","1","2","25","13","0","0",,,"19230204","19230228","19230206",,"19230212","19230201","-20.6","0","30","19.1","8.3",,,,,,,,,,,,,,,,,,"632.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.3",,,,,"101","-4.24",,"-0.05","-8.44",,,,,,,,,,,,
"USC00118740","1923-03",,,,,,,"0.0","11",,"7","2","0","0","0","25","2","0","0",,,"19230319","19230331","19230329","2","19230315","19230302","-17.2","0","0","47.2","18.3",,,,,,,,,,,,,,,,,,"494.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.3",,,,,"0","2.37",,"7.96","-3.22",,,,,,,,,,,,
"USC00118740","1923-04",,,,,,,"0.0","11",,"6","1","0","1","0","7","0","5","0",,,"19230401","19230430","19230406","1","19230405","19230430","-6.1","0","46","28.2","25.0",,,,,,,,,,,,,,,,,,"258.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.2",,,,,"46","9.73",,"15.87","3.58",,,,,,,,,,,,
"USC00118740","1923-05",,,,,,,"15.1","14",,"9","3","0","0","0","2","0","18","0",,,"19230510","19230531","19230509","6","19230516","19230531","0.0","0","0","27.2","27.8",,,,,,,,,,,,,,,,,,"103.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.7",,,,,"0","15.49",,"21.53","9.45",,,,,,,,,,,,
"USC00118740","1923-06",,,,,,,"130.5","8",,"5","1","0","0","0","0","0","27","5",,,"19230629","19230630","19230630","10","19230628","19230623","7.2","0","0","34.0","36.7",,,,,,,,,,,,,,,,,,"17.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.2",,,,,"0","22.12",,"27.54","16.69",,,,,,,,,,,,
"USC00118740","1923-07",,,,,,,"183.8","7",,"6","2","0","0","0","0","0","31","11",,,"19230701","19230731","19230731","8","19230712","19230721","10.6","0","0","29.0","35.0",,"0.8",,,,,,,,,,,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.8",,,,,"0","24.23",,"30.09","18.38",,,,,,,,,,,,
"USC00118740","1923-08",,,,,,,"129.0","10",,"7","0","0","0","0","0","0","30","3",,,"19230823","19230831","19230807","9","19230828","19230811","7.2","0","0","7.6","33.3",,"10.0",,,,,,,,,,,,,,,,"9.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.6",,,,,"0","22.20",,"27.71","16.68",,,,,,,,,,,,
"USC00118740","1923-09",,,,,,,"48.4","7",,"6","0","0","0","0","0","0","25","0",,,"19230914","19230930","19230930","4","19230918","19230928","1.1","0","0","20.3","28.3",,"53.7",,,,,,,,,,,,,,,,"43.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.8",,,,,"0","18.49",,"23.69","13.29",,,,,,,,,,,,
"USC00118740","1923-10",,,,,,,"0.3","9",,"4","1","0","0","0","6","0","7","0",,,"19231031","19231031","19231031",,"19231018","19231011","-6.1","0","0","45.5","25.0",,"295.4",,,,,,,,,,,,,,,,"241.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.1",,,,,"0","10.55",,"16.01","5.08",,,,,,,,,,,,
"USC00118740","1923-11",,,,,,,"0.0","8",,"6","0","0","0","0","12","0","0","0",,,"19231109","19231130","19231129",,"19231104","19231111","-3.9","0","0","14.2","18.3",,"667.5",,,,,,,,,,,,,,,,"372.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.6",,,,,"0","5.93",,"10.56","1.30",,,,,,,,,,,,
"USC00118740","1923-12",,,,,,,"0.0","15",,"9","2",,"0","0","17","0","0","0",,,"19231231",,"19231213",,"19231204","19231208","-11.1",,"13","29.7","15.6",,"1100.3",,,,,,,,,,,,,,,,"432.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.1",,,,,"13","4.37",,"8.55","0.19",,,,,,,,,,,,
"USC00118740","1924-01",,,,,,"0.0","0.0","8",,"3","0",,"2","9","29","14","0","0",,,"19240105",,"19240119",,"19240110","19240109","-27.8",,"102","18.3","8.9",,"1873.7",,,,,,,,,,,,,,,,"773.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.2",,,,,"207","-6.62",,"-1.42","-11.81",,,,,,,,,,,,
"USC00118740","1924-02",,,,,,"0.0","0.0","8",,"3","1",,"1","0","27","12","0","0",,,"19240222",,"19240219","1","19240204","19240203","-13.3",,"28","26.9","15.0",,"2452.1",,,,,,,,,,,,,,,,"578.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.1",,,,,"74","-1.61",,"2.20","-5.42",,,,,,,,,,,,
"USC00118740","1924-03",,,,,,"0.0","0.0","17",,"7","1",,"5","0","23","5","0","0",,,"19240307",,"19240309","1","19240329","19240327","-8.3",,"76","26.4","17.8",,"2962.9",,,,,,,,,,,,,,,,"510.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.4",,,,,"282","1.86",,"5.25","-1.54",,,,,,,,,,,,
"USC00118740","1924-04",,,,,,"3.6","3.6","13",,"9","0","0","0","0","4","1","9","0",,,"19240401","19240430","19240402","3","19240426","19240425","-5.0","0","0","19.8","27.2",,"3170.3",,,,,,,,,,,,,,,,"207.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.8",,,,,"0","11.54",,"17.74","5.34",,,,,,,,,,,,
"USC00118740","1924-05",,,,,,"7.8","4.2","15",,"6","0","0","0","0","0","0","11","0",,,"19240525","19240531","19240506","2","19240518","19240506","2.2","0","0","16.0","28.3",,"3340.6",,,,,,,,,,,,,,,,"170.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.4",,,,,"0","12.98",,"18.64","7.31",,,,,,,,,,,,
"USC00118740","1924-06",,,,,,"87.4","79.6","17",,"10","2","0","0","0","0","0","26","2",,,"19240604","19240630","19240607","10","19240606","19240619","6.1","0","0","50.5","33.9",,"3363.4",,,,,,,,,,,,,,,,"22.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220.6",,,,,"0","20.23",,"25.56","14.89",,,,,,,,,,,,
"USC00118740","1924-07",,,,,,"211.8","124.4","7",,"2","0","0","0","0","0","0","30","6",,,"19240702","19240731","19240731",,"19240710","19240721","8.9","0","0","8.1","34.4",,"9.7",,,,,,,,,,,,,,,,"9.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.8",,,,,"0","22.03",,"28.01","16.05",,,,,,,,,,,,
"USC00118740","1924-08",,,,,,"352.6","140.8","10",,"7","3","0","0","0","0","0","31","6",,,"19240814","19240831","19240804","6","19240820","19240805","8.9","0","0","99.1","35.6",,"11.9",,,,,,,,,,,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194.4",,,,,"0","22.80",,"28.38","17.23",,,,,,,,,,,,
"USC00118740","1924-09",,,,,,"373.2","20.6","12",,"5","0","0","0","0","0","0","18","0",,,"19240930","19240930","19240930","2","19240928","19240921","2.2","0","0","16.8","31.1",,"98.6",,,,,,,,,,,,,,,,"86.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.3",,,,,"0","16.13",,"21.71","10.55",,,,,,,,,,,,
"USC00118740","1924-10",,,,,,"384.1","10.9","4",,"4","0","0","0","0","2","0","22","0",,,"19241023","19241031","19241031","2","19241007","19241010","-1.1","0","0","18.3","28.3",,"201.4",,,,,,,,,,,,,,,,"102.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.6",,,,,"0","15.37",,"22.35","8.38",,,,,,,,,,,,
"USC00118740","1924-11",,,,,,"385.5","1.4","4",,"2","0",,"0","0","16","2","3","0",,,"19241129",,"19241129","1","19241111","19241105","-8.9",,"0","12.7","23.9",,"585.7",,,,,,,,,,,,,,,,"384.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.1",,,,,"0","5.57",,"10.62","0.52",,,,,,,,,,,,
"USC00118740","1924-12",,,,,,"385.5","0.0","11",,"10","2",,"2","7","27","17","0","0",,,"19241228",,"19241223","1","19241218","19241208","-28.9",,"51","49.3","14.4",,"1291.2",,,,,,,,,,,,,,,,"705.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155.7",,,,,"97","-4.43",,"0.17","-9.02",,,,,,,,,,,,
"USC00118740","1925-01",,,,,,"0.0","0.0","4",,"3","0",,"2","1","31","14","0","0",,,"19250113",,"19250101",,"19250101","19250131","-17.8",,"152","8.9","7.8",,"1989.4",,,,,,,,,,,,,,,,"698.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.6",,,,,"223","-4.19",,"0.59","-8.96",,,,,,,,,,,,
"USC00118740","1925-02",,,,,,"0.0","0.0","6",,"4","0",,"1","0","21","3","0","0",,,"19250227",,"19250211","1","19250209","19250208","-15.0",,"25","10.2","18.3",,"2451.3",,,,,,,,,,,,,,,,"461.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.6",,,,,"25","1.84",,"6.56","-2.89",,,,,,,,,,,,
"USC00118740","1925-03",,,,,,"0.0","0.0","8",,"5","2",,"1","1","16","2","3","0",,,"19250302",,"19250301","2","19250313","19250324","-18.3",,"46","63.8","23.9",,"2844.5",,,,,,,,,,,,,,,,"393.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.4",,,,,"46","5.65",,"11.95","-0.65",,,,,,,,,,,,
"USC00118740","1925-04",,,,,,"17.3","17.3","10",,"6","0","0","0","0","3","0","14","0",,,"19250405","19250430","19250429","4","19250410","19250424","-3.9","0","0","15.2","31.1",,"2991.0",,,,,,,,,,,,,,,,"146.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.0",,,,,"0","14.03",,"20.85","7.20",,,,,,,,,,,,
"USC00118740","1925-05",,,,,,"52.3","35.0","3",,"1","0","0","0","0","1","0","17","4",,,"19250525","19250531","19250531",,"19250517","19250522","-1.7","0","0","4.1","34.4",,"3130.7",,,,,,,,,,,,,,,,"139.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.6",,,,,"0","14.96",,"22.39","7.53",,,,,,,,,,,,
"USC00118740","1925-06",,,,,,"210.2","157.9","10",,"6","0","0","0","0","0","0","29","9",,,"19250611","19250630","19250630","7","19250623","19250606","8.9","0","0","18.5","36.1",,"3133.4",,,,,,,,,,,,,,,,"2.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.8",,,,,"0","23.51",,"29.58","17.43",,,,,,,,,,,,
"USC00118740","1925-07",,,,,,"391.2","181.0","9",,"4","0","0","0","0","0","0","30","12",,,"19250729","19250731","19250731","3","19250707","19250702","11.7","0","0","8.6","38.9",,"1.9",,,,,,,,,,,,,,,,"1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.5",,,,,"0","24.11",,"30.22","18.00",,,,,,,,,,,,
"USC00118740","1925-08",,,,,,"537.3","146.1","10",,"6","1","0","0","0","0","0","31","9",,,"19250801","19250831","19250812","6","19250820","19250810","11.1","0","0","32.0","34.4",,"3.0",,,,,,,,,,,,,,,,"1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.4",,,,,"0","23.01",,"29.28","16.74",,,,,,,,,,,,
"USC00118740","1925-09",,,,,,"672.3","135.0","9",,"8","2","0","0","0","0","0","25","9",,,"19250925","19250930","19250930","2","19250913","19250906","8.3","0","0","57.4","37.2",,"18.0",,,,,,,,,,,,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.2",,,,,"0","22.33",,"27.83","16.83",,,,,,,,,,,,
"USC00118740","1925-10",,,,,,"675.7","3.4","20",,"11","1","0","1","0","10","1","3","0",,,"19251030","19251031","19251029","1","19251003","19251001","-10.6","0","51","33.5","25.6",,"361.8",,,,,,,,,,,,,,,,"343.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.1",,,,,"64","7.35",,"11.35","3.35",,,,,,,,,,,,
"USC00118740","1925-11",,,,,,"675.7","0.0","11",,"4","1",,"2","0","18","2","0","0",,,"19251128",,"19251129",,"19251107","19251121","-7.8",,"56","33.5","16.7",,"801.4",,,,,,,,,,,,,,,,"439.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.4",,,,,"107","3.68",,"8.39","-1.04",,,,,,,,,,,,
"USC00118740","1925-12",,,,,,"675.7","0.0","4",,"2","0",,"0","3","29","11","0","0",,,"19251227",,"19251221",,"19251204","19251204","-21.7",,"23","24.1","12.8",,"1431.8",,,,,,,,,,,,,,,,"630.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.2",,,,,"39","-2.68",,"1.21","-6.57",,,,,,,,,,,,
"USC00118740","1926-01",,,,,,"0.0","0.0","11",,"4","0",,"1","3","24","13","0","0",,,"19260122",,"19260108",,"19260118","19260130","-19.4",,"56","21.6","8.3",,"2078.5",,,,,,,,,,,,,,,,"646.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.2",,,,,"100","-2.53",,"1.53","-6.58",,,,,,,,,,,,
"USC00118740","1926-02",,,,,,"0.0","0.0","11",,"5","1",,"2","0","24","4","0","0",,,"19260219",,"19260219",,"19260225","19260228","-10.0",,"41","34.0","13.3",,"2571.2",,,,,,,,,,,,,,,,"492.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.7",,,,,"102","0.74",,"4.21","-2.73",,,,,,,,,,,,
"USC00118740","1926-03",,,,,,"0.0","0.0","12",,"8","0",,"2","0","24","9","1","0",,,"19260308",,"19260330",,"19260330","19260324","-13.3",,"102","17.8","22.8",,"3118.7",,,,,,,,,,,,,,,,"547.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.8",,,,,"199","0.67",,"5.37","-4.03",,,,,,,,,,,,
"USC00118740","1926-04",,,,,,"1.4","1.4","7",,"6","1",,"0","0","13","0","3","0",,,"19260401",,"19260418","2","19260407","19260430","-5.6",,"0","47.5","27.8",,"3459.2",,,,,,,,,,,,,,,,"340.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.8",,,,,"0","7.03",,"12.48","1.58",,,,,,,,,,,,
"USC00118740","1926-05",,,,,,"54.0","52.6","7",,"4","0","0","0","0","1","0","23","4",,,"19260504","19260531","19260531","7","19260530","19260526","0.0","0","0","16.5","32.8",,"3525.3",,,,,,,,,,,,,,,,"66.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.1",,,,,"0","17.90",,"24.52","11.27",,,,,,,,,,,,
"USC00118740","1926-06",,,,,,"110.7","56.7","12",,"7","1","0","0","0","0","0","28","1",,,"19260620","19260630","19260611","10","19260611","19260629","8.3","0","0","37.1","32.2",,"3546.4",,,,,,,,,,,,,,,,"21.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.6",,,,,"0","19.52",,"25.50","13.54",,,,,,,,,,,,
"USC00118740","1926-07",,,,,,"302.2","191.5","4",,"3","2","0","0","0","0","0","31","12",,,"19260713","19260731","19260706","9","19260707","19260721","8.9","0","0","31.5","35.6",,"3.3",,,,,,,,,,,,,,,,"3.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.0",,,,,"0","24.40",,"30.72","18.09",,,,,,,,,,,,
